_id,Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,Population,PopulationQF,Dose,DoseQF,NumberVaccinated,NumberVaccinatedQF,PercentCoverage,PercentCoverageQF,CumulativeNumberVaccinated,CumulativeNumberVaccinatedQF,CumulativePercentCoverage,CumulativePercentCoverageQF
5690,20210304,S92000003,Female,"",65 - 69,"",154984,"",Dose 2,"",167,"",0.10775305838022,"",2468,"",1.59242244360708,""
5691,20210304,S92000003,Female,"",70 - 74,"",146517,"",Dose 1,"",169,"",0.115344977033382,"",145792,"",99.5051768736734,""
5692,20210304,S92000003,Female,"",70 - 74,"",146517,"",Dose 2,"",80,"",0.0546011725601807,"",1210,"",0.825842734972734,""
5693,20210304,S92000003,Female,"",75 - 79,"",108065,"",Dose 1,"",93,"",0.0860593161523157,"",106196,"",98.2704853560357,""
5694,20210304,S92000003,Female,"",75 - 79,"",108065,"",Dose 2,"",84,"",0.0777309952343497,"",1607,"",1.48706796835238,""
5695,20210304,S92000003,Female,"",80 years and over,d,165153,"",Dose 1,"",119,"",0.0720543980430268,"",160692,"",97.2988683221013,""
5696,20210304,S92000003,Female,"",80 years and over,d,165153,"",Dose 2,"",584,"",0.353611499639728,"",10341,"",6.2614666400247,""
5697,20210304,S92000003,Male,"",18 - 29,"",427624,"",Dose 1,"",986,"",0.230576394215479,"",24376,"",5.7003348736273,""
5698,20210304,S92000003,Male,"",18 - 29,"",427624,"",Dose 2,"",199,"",0.0465362093802032,"",2878,"",0.673021158774999,""
5699,20210304,S92000003,Male,"",30 - 39,"",355259,"",Dose 1,"",1228,"",0.34566330480016,"",30144,"",8.48507708460588,""
5700,20210304,S92000003,Male,"",30 - 39,"",355259,"",Dose 2,"",259,"",0.072904556957037,"",4062,"",1.14339115968913,""
5701,20210304,S92000003,Male,"",40 - 49,"",331602,"",Dose 1,"",2595,"",0.782564640744025,"",46155,"",13.9187942171639,""
5702,20210304,S92000003,Male,"",40 - 49,"",331602,"",Dose 2,"",261,"",0.0787088135777227,"",4521,"",1.36338140300722,""
5703,20210304,S92000003,Male,"",50 - 54,"",193940,"",Dose 1,"",2290,"",1.18077756007012,"",39421,"",20.3263896050325,""
5704,20210304,S92000003,Male,"",50 - 54,"",193940,"",Dose 2,"",185,"",0.0953903269052284,"",2889,"",1.48963596988759,""
5705,20210304,S92000003,Male,"",55 - 59,"",190775,"",Dose 1,"",2693,"",1.41161053597169,"",51371,"",26.927532433495,""
5706,20210304,S92000003,Male,"",55 - 59,"",190775,"",Dose 2,"",204,"",0.106932250032761,"",3014,"",1.57987157646442,""
5707,20210304,S92000003,Male,"",60 - 64,"",166852,"",Dose 1,"",2901,"",1.73866660273776,"",60892,"",36.4946179848009,""
5708,20210304,S92000003,Male,"",60 - 64,"",166852,"",Dose 2,"",176,"",0.105482703234004,"",2356,"",1.41202982283701,""
5709,20210304,S92000003,Male,"",65 - 69,"",144460,"",Dose 1,"",358,"",0.247819465596013,"",139933,"",96.8662605565554,""
5710,20210304,S92000003,Male,"",65 - 69,"",144460,"",Dose 2,"",80,"",0.0553786515298353,"",1168,"",0.808528312335595,""
5711,20210304,S92000003,Male,"",70 - 74,"",132339,"",Dose 1,"",131,"",0.0989882045353222,"",133423,"",100.819108501651,""
5712,20210304,S92000003,Male,"",70 - 74,"",132339,"",Dose 2,"",49,"",0.0370261223071052,"",877,"",0.662692025782271,""
5713,20210304,S92000003,Male,"",75 - 79,"",87886,"",Dose 1,"",74,"",0.0841999863459482,"",89153,"",101.441640306761,""
5714,20210304,S92000003,Male,"",75 - 79,"",87886,"",Dose 2,"",79,"",0.0898891746125663,"",1020,"",1.1605944063901,""
5715,20210304,S92000003,Male,"",80 years and over,d,104741,"",Dose 1,"",77,"",0.0735146695181448,"",103014,"",98.3511709836645,""
5716,20210304,S92000003,Male,"",80 years and over,d,104741,"",Dose 2,"",321,"",0.306470245653565,"",3920,"",3.74256499365101,""
5717,20210304,S92000003,Total,d,16 years and over,d,4541903,"",Dose 1,"",27162,"",,z,1730995,"",,z
5718,20210304,S92000003,Total,d,16 years and over,d,4541903,"",Dose 2,"",7528,"",,z,112212,"",,z
5719,20210304,S92000003,Total,d,18 - 29,"",848212,"",Dose 1,"",2211,"",0.260665965584076,"",84114,"",9.91662461743055,""
5720,20210304,S92000003,Total,d,18 - 29,"",848212,"",Dose 2,"",975,"",0.114947678174796,"",13405,"",1.58038320608527,""
5721,20210304,S92000003,Total,d,18 years and over,d,4434138,"",Dose 1,"",27062,"",0.610310279021537,"",1729302,"",38.9997334318418,""
5722,20210304,S92000003,Total,d,18 years and over,d,4434138,"",Dose 2,"",7516,"",0.169503069142187,"",112076,"",2.52757131149279,""
5723,20210304,S92000003,Total,d,30 - 39,"",721985,"",Dose 1,"",3004,"",0.416075126214534,"",101795,"",14.0993233931453,""
5724,20210304,S92000003,Total,d,30 - 39,"",721985,"",Dose 2,"",1134,"",0.157066975075659,"",17156,"",2.3762266529083,""
5725,20210304,S92000003,Total,d,40 - 49,"",680890,"",Dose 1,"",5529,"",0.812025437295305,"",140965,"",20.7030504193041,""
5726,20210304,S92000003,Total,d,40 - 49,"",680890,"",Dose 2,"",1368,"",0.200913510258632,"",20717,"",3.04263537428953,""
5727,20210304,S92000003,Total,d,40 years and over,d,2863941,"",Dose 1,"",21847,"",0.762829960533405,"",1543393,"",53.8905305660976,""
5728,20210304,S92000003,Total,d,40 years and over,d,2863941,"",Dose 2,"",5407,"",0.188795788740061,"",81515,"",2.84625276847533,""
5729,20210304,S92000003,Total,d,50 - 54,"",401090,"",Dose 1,"",4479,"",1.11670697349722,"",109128,"",27.2078585853549,""
5730,20210304,S92000003,Total,d,50 - 54,"",401090,"",Dose 2,"",919,"",0.229125632651026,"",14143,"",3.52614126505273,""
5731,20210304,S92000003,Total,d,55 - 59,"",393123,"",Dose 1,"",5053,"",1.28534835153374,"",130409,"",33.1725693993992,""
5732,20210304,S92000003,Total,d,55 - 59,"",393123,"",Dose 2,"",1003,"",0.255136433126528,"",14376,"",3.65687075037584,""
5733,20210304,S92000003,Total,d,60 - 64,"",344693,"",Dose 1,"",5367,"",1.55703771181892,"",136088,"",39.4809294067475,""
5734,20210304,S92000003,Total,d,60 - 64,"",344693,"",Dose 2,"",673,"",0.195246204593653,"",9668,"",2.8048147191849,""
5735,20210304,S92000003,Total,d,65 - 69,"",299444,"",Dose 1,"",756,"",0.252467907187988,"",288533,"",96.3562469109416,""
5736,20210304,S92000003,Total,d,65 - 69,"",299444,"",Dose 2,"",247,"",0.082486207771737,"",3636,"",1.21425041076128,""
5737,20210304,S92000003,Total,d,70 - 74,"",278856,"",Dose 1,"",300,"",0.107582408124623,"",279215,"",100.128740281722,""
5738,20210304,S92000003,Total,d,70 - 74,"",278856,"",Dose 2,"",129,"",0.0462604354935881,"",2087,"",0.748414952520297,""
5739,20210304,S92000003,Total,d,75 - 79,"",195951,"",Dose 1,"",167,"",0.085225387979648,"",195349,"",99.6927803379416,""
5740,20210304,S92000003,Total,d,75 - 79,"",195951,"",Dose 2,"",163,"",0.0831840613214528,"",2627,"",1.34064128276967,""
5741,20210304,S92000003,Total,d,80 years and over,d,269894,"",Dose 1,"",196,"",0.0726211030997354,"",263706,"",97.7072480307083,""
5742,20210304,S92000003,Total,d,80 years and over,d,269894,"",Dose 2,"",905,"",0.335316828088064,"",14261,"",5.28392628217004,""
5743,20210305,S92000003,Female,"",18 - 29,"",420588,"",Dose 1,"",1246,"",0.296251913987085,"",60984,"",14.4997004194128,""
5744,20210305,S92000003,Female,"",18 - 29,"",420588,"",Dose 2,"",576,"",0.136951125567063,"",11103,"",2.63987560272761,""
5745,20210305,S92000003,Female,"",30 - 39,"",366726,"",Dose 1,"",1832,"",0.499555526469353,"",73483,"",20.0375757377443,""
5746,20210305,S92000003,Female,"",30 - 39,"",366726,"",Dose 2,"",711,"",0.193877717969274,"",13805,"",3.7643908531165,""
5747,20210305,S92000003,Female,"",40 - 49,"",349288,"",Dose 1,"",2754,"",0.788461098005085,"",97564,"",27.9322507500973,""
5748,20210305,S92000003,Female,"",40 - 49,"",349288,"",Dose 2,"",878,"",0.251368498202057,"",17074,"",4.88822977027553,""
5749,20210305,S92000003,Female,"",50 - 54,"",207150,"",Dose 1,"",2102,"",1.01472363021965,"",71809,"",34.6652184407434,""
5750,20210305,S92000003,Female,"",50 - 54,"",207150,"",Dose 2,"",591,"",0.285300506879073,"",11845,"",5.71807868694183,""
5751,20210305,S92000003,Female,"",55 - 59,"",202348,"",Dose 1,"",2302,"",1.13764405875027,"",81340,"",40.1980746041473,""
5752,20210305,S92000003,Female,"",55 - 59,"",202348,"",Dose 2,"",580,"",0.286634906201198,"",11942,"",5.90171387905984,""
5753,20210305,S92000003,Female,"",60 - 64,"",177841,"",Dose 1,"",2646,"",1.48784588480722,"",77842,"",43.7705590949219,""
5754,20210305,S92000003,Female,"",60 - 64,"",177841,"",Dose 2,"",406,"",0.228293813012747,"",7718,"",4.3398316473704,""
5755,20210305,S92000003,Female,"",65 - 69,"",154984,"",Dose 1,"",331,"",0.213570433076963,"",148931,"",96.0944355546379,""
5756,20210305,S92000003,Female,"",65 - 69,"",154984,"",Dose 2,"",134,"",0.0864605378619729,"",2602,"",1.67888298146905,""
5757,20210305,S92000003,Female,"",70 - 74,"",146517,"",Dose 1,"",146,"",0.0996471399223298,"",145938,"",99.6048240135957,""
5758,20210305,S92000003,Female,"",70 - 74,"",146517,"",Dose 2,"",48,"",0.0327607035361084,"",1258,"",0.858603438508842,""
5759,20210305,S92000003,Female,"",75 - 79,"",108065,"",Dose 1,"",73,"",0.0675519363346134,"",106269,"",98.3380372923703,""
5760,20210305,S92000003,Female,"",75 - 79,"",108065,"",Dose 2,"",55,"",0.0508952944986814,"",1662,"",1.53796326285106,""
5761,20210305,S92000003,Female,"",80 years and over,d,165153,"",Dose 1,"",82,"",0.0496509297439344,"",160774,"",97.3485192518453,""
5762,20210305,S92000003,Female,"",80 years and over,d,165153,"",Dose 2,"",485,"",0.293667084461075,"",10826,"",6.55513372448578,""
5763,20210305,S92000003,Male,"",18 - 29,"",427624,"",Dose 1,"",1006,"",0.235253400183339,"",25382,"",5.93558827381064,""
5764,20210305,S92000003,Male,"",18 - 29,"",427624,"",Dose 2,"",168,"",0.0392868501300208,"",3046,"",0.712308008905019,""
5765,20210305,S92000003,Male,"",30 - 39,"",355259,"",Dose 1,"",1286,"",0.361989421802122,"",31430,"",8.847066506408,""
5766,20210305,S92000003,Male,"",30 - 39,"",355259,"",Dose 2,"",165,"",0.0464449880228228,"",4227,"",1.18983614771195,""
5767,20210305,S92000003,Male,"",40 - 49,"",331602,"",Dose 1,"",2468,"",0.744265716129577,"",48623,"",14.6630599332935,""
5768,20210305,S92000003,Male,"",40 - 49,"",331602,"",Dose 2,"",206,"",0.062122665122647,"",4727,"",1.42550406812987,""
5769,20210305,S92000003,Male,"",50 - 54,"",193940,"",Dose 1,"",2213,"",1.141074559142,"",41634,"",21.4674641641745,""
5770,20210305,S92000003,Male,"",50 - 54,"",193940,"",Dose 2,"",139,"",0.0716716510260905,"",3028,"",1.56130762091368,""
5771,20210305,S92000003,Male,"",55 - 59,"",190775,"",Dose 1,"",2581,"",1.35290263399292,"",53952,"",28.2804350674879,""
5772,20210305,S92000003,Male,"",55 - 59,"",190775,"",Dose 2,"",139,"",0.0728606997772245,"",3153,"",1.65273227624165,""
5773,20210305,S92000003,Male,"",60 - 64,"",166852,"",Dose 1,"",3036,"",1.81957663078657,"",63928,"",38.3141946155875,""
5774,20210305,S92000003,Male,"",60 - 64,"",166852,"",Dose 2,"",122,"",0.0731186920144799,"",2478,"",1.48514851485149,""
5775,20210305,S92000003,Male,"",65 - 69,"",144460,"",Dose 1,"",370,"",0.256126263325488,"",140303,"",97.1223868198809,""
5776,20210305,S92000003,Male,"",65 - 69,"",144460,"",Dose 2,"",53,"",0.0366883566385159,"",1221,"",0.84521666897411,""
5777,20210305,S92000003,Male,"",70 - 74,"",132339,"",Dose 1,"",119,"",0.089920582745827,"",133542,"",100.909029084397,""
5778,20210305,S92000003,Male,"",70 - 74,"",132339,"",Dose 2,"",16,"",0.0120901623859935,"",893,"",0.674782188168265,""
5779,20210305,S92000003,Male,"",75 - 79,"",87886,"",Dose 1,"",70,"",0.0796486357326537,"",89223,"",101.521288942494,""
5780,20210305,S92000003,Male,"",75 - 79,"",87886,"",Dose 2,"",35,"",0.0398243178663268,"",1055,"",1.20041872425642,""
5781,20210305,S92000003,Male,"",80 years and over,d,104741,"",Dose 1,"",38,"",0.0362799667751883,"",103052,"",98.3874509504397,""
5782,20210305,S92000003,Male,"",80 years and over,d,104741,"",Dose 2,"",190,"",0.181399833875942,"",4110,"",3.92396482752695,""
5783,20210305,S92000003,Total,d,16 years and over,d,4541903,"",Dose 1,"",26828,"",,z,1757823,"",,z
5784,20210305,S92000003,Total,d,16 years and over,d,4541903,"",Dose 2,"",5707,"",,z,117919,"",,z
5785,20210305,S92000003,Total,d,18 - 29,"",848212,"",Dose 1,"",2252,"",0.265499662820144,"",86366,"",10.1821242802507,""
5786,20210305,S92000003,Total,d,18 - 29,"",848212,"",Dose 2,"",744,"",0.0877139205764597,"",14149,"",1.66809712666173,""
5787,20210305,S92000003,Total,d,18 years and over,d,4434138,"",Dose 1,"",26701,"",0.602168899569657,"",1756003,"",39.6019023314114,""
5788,20210305,S92000003,Total,d,18 years and over,d,4434138,"",Dose 2,"",5697,"",0.128480439715679,"",117773,"",2.65605175120846,""
5789,20210305,S92000003,Total,d,30 - 39,"",721985,"",Dose 1,"",3118,"",0.431864927941716,"",104913,"",14.531188321087,""
5790,20210305,S92000003,Total,d,30 - 39,"",721985,"",Dose 2,"",876,"",0.121332160640457,"",18032,"",2.49755881354876,""
5791,20210305,S92000003,Total,d,40 - 49,"",680890,"",Dose 1,"",5222,"",0.766937390767966,"",146187,"",21.4699878100721,""
5792,20210305,S92000003,Total,d,40 - 49,"",680890,"",Dose 2,"",1084,"",0.159203395555817,"",21801,"",3.20183876984535,""
5793,20210305,S92000003,Total,d,40 years and over,d,2863941,"",Dose 1,"",21331,"",0.744812829593906,"",1564724,"",54.6353433956915,""
5794,20210305,S92000003,Total,d,40 years and over,d,2863941,"",Dose 2,"",4077,"",0.142356284574298,"",85592,"",2.98860905304963,""
5795,20210305,S92000003,Total,d,50 - 54,"",401090,"",Dose 1,"",4315,"",1.07581839487397,"",113443,"",28.2836769802289,""
5796,20210305,S92000003,Total,d,50 - 54,"",401090,"",Dose 2,"",730,"",0.182004038993742,"",14873,"",3.70814530404647,""
5797,20210305,S92000003,Total,d,55 - 59,"",393123,"",Dose 1,"",4883,"",1.24210488829196,"",135292,"",34.4146742876911,""
5798,20210305,S92000003,Total,d,55 - 59,"",393123,"",Dose 2,"",719,"",0.182894412181429,"",15095,"",3.83976516255727,""
5799,20210305,S92000003,Total,d,60 - 64,"",344693,"",Dose 1,"",5682,"",1.64842337964508,"",141770,"",41.1293527863925,""
5800,20210305,S92000003,Total,d,60 - 64,"",344693,"",Dose 2,"",528,"",0.153179786070503,"",10196,"",2.9579945052554,""
5801,20210305,S92000003,Total,d,65 - 69,"",299444,"",Dose 1,"",701,"",0.234100532987804,"",289234,"",96.5903474439294,""
5802,20210305,S92000003,Total,d,65 - 69,"",299444,"",Dose 2,"",187,"",0.0624490722806268,"",3823,"",1.2766994830419,""
5803,20210305,S92000003,Total,d,70 - 74,"",278856,"",Dose 1,"",265,"",0.0950311271767507,"",279480,"",100.223771408899,""
5804,20210305,S92000003,Total,d,70 - 74,"",278856,"",Dose 2,"",64,"",0.022950913733253,"",2151,"",0.77136586625355,""
5805,20210305,S92000003,Total,d,75 - 79,"",195951,"",Dose 1,"",143,"",0.072977428030477,"",195492,"",99.7657577659721,""
5806,20210305,S92000003,Total,d,75 - 79,"",195951,"",Dose 2,"",90,"",0.0459298498093911,"",2717,"",1.38657113257906,""
5807,20210305,S92000003,Total,d,80 years and over,d,269894,"",Dose 1,"",120,"",0.0444618998569809,"",263826,"",97.7517099305653,""
5808,20210305,S92000003,Total,d,80 years and over,d,269894,"",Dose 2,"",675,"",0.250098186695517,"",14936,"",5.53402446886555,""
5809,20210306,S92000003,Female,"",18 - 29,"",420588,"",Dose 1,"",791,"",0.188070035283936,"",61775,"",14.6877704546968,""
5810,20210306,S92000003,Female,"",18 - 29,"",420588,"",Dose 2,"",222,"",0.0527832463123056,"",11325,"",2.69265884903992,""
5811,20210306,S92000003,Female,"",30 - 39,"",366726,"",Dose 1,"",1411,"",0.384755921314551,"",74894,"",20.4223316590588,""
5812,20210306,S92000003,Female,"",30 - 39,"",366726,"",Dose 2,"",233,"",0.0635351733992136,"",14038,"",3.82792602651571,""
5813,20210306,S92000003,Female,"",40 - 49,"",349288,"",Dose 1,"",1963,"",0.562000412267241,"",99527,"",28.4942511623646,""
5814,20210306,S92000003,Female,"",40 - 49,"",349288,"",Dose 2,"",273,"",0.0781589977325302,"",17347,"",4.96638876800806,""
5815,20210306,S92000003,Female,"",50 - 54,"",207150,"",Dose 1,"",1401,"",0.67632150615496,"",73210,"",35.3415399468984,""
5816,20210306,S92000003,Female,"",50 - 54,"",207150,"",Dose 2,"",200,"",0.0965483948829351,"",12045,"",5.81462708182477,""
5817,20210306,S92000003,Female,"",55 - 59,"",202348,"",Dose 1,"",1499,"",0.740802973095855,"",82839,"",40.9388775772432,""
5818,20210306,S92000003,Female,"",55 - 59,"",202348,"",Dose 2,"",215,"",0.106252594540099,"",12157,"",6.00796647359994,""
5819,20210306,S92000003,Female,"",60 - 64,"",177841,"",Dose 1,"",1472,"",0.827705647179222,"",79314,"",44.5982647421011,""
5820,20210306,S92000003,Female,"",60 - 64,"",177841,"",Dose 2,"",130,"",0.0730990041666432,"",7848,"",4.41293065153705,""
5821,20210306,S92000003,Female,"",65 - 69,"",154984,"",Dose 1,"",258,"",0.166468796779022,"",149189,"",96.2609043514169,""
5822,20210306,S92000003,Female,"",65 - 69,"",154984,"",Dose 2,"",53,"",0.0341970784080937,"",2655,"",1.71308005987715,""
5823,20210306,S92000003,Female,"",70 - 74,"",146517,"",Dose 1,"",91,"",0.0621088337872056,"",146029,"",99.6669328473829,""
5824,20210306,S92000003,Female,"",70 - 74,"",146517,"",Dose 2,"",25,"",0.0170628664250565,"",1283,"",0.875666304933898,""
5825,20210306,S92000003,Female,"",75 - 79,"",108065,"",Dose 1,"",29,"",0.0268357007356683,"",106298,"",98.364872993106,""
5826,20210306,S92000003,Female,"",75 - 79,"",108065,"",Dose 2,"",66,"",0.0610743533984176,"",1728,"",1.59903761624948,""
5827,20210306,S92000003,Female,"",80 years and over,d,165153,"",Dose 1,"",21,"",0.012715482007593,"",160795,"",97.3612347338529,""
5828,20210306,S92000003,Female,"",80 years and over,d,165153,"",Dose 2,"",815,"",0.493481801723251,"",11641,"",7.04861552620903,""
5829,20210306,S92000003,Male,"",18 - 29,"",427624,"",Dose 1,"",715,"",0.167202963350981,"",26097,"",6.10279123716162,""
5830,20210306,S92000003,Male,"",18 - 29,"",427624,"",Dose 2,"",38,"",0.00888631133893327,"",3084,"",0.721194320243953,""
5831,20210306,S92000003,Male,"",30 - 39,"",355259,"",Dose 1,"",1000,"",0.281484775895896,"",32430,"",9.1285512823039,""
5832,20210306,S92000003,Male,"",30 - 39,"",355259,"",Dose 2,"",54,"",0.0152001778983784,"",4281,"",1.20503632561033,""
5833,20210306,S92000003,Male,"",40 - 49,"",331602,"",Dose 1,"",1633,"",0.492457825947974,"",50256,"",15.1555177592415,""
5834,20210306,S92000003,Male,"",40 - 49,"",331602,"",Dose 2,"",55,"",0.0165861484550757,"",4782,"",1.44209021658494,""
5835,20210306,S92000003,Male,"",50 - 54,"",193940,"",Dose 1,"",1439,"",0.741982056306074,"",43073,"",22.2094462204806,""
5836,20210306,S92000003,Male,"",50 - 54,"",193940,"",Dose 2,"",29,"",0.0149530782716304,"",3057,"",1.57626069918531,""
5837,20210306,S92000003,Male,"",55 - 59,"",190775,"",Dose 1,"",1759,"",0.922028567684445,"",55711,"",29.2024636351723,""
5838,20210306,S92000003,Male,"",55 - 59,"",190775,"",Dose 2,"",70,"",0.0366924387367318,"",3223,"",1.68942471497838,""
5839,20210306,S92000003,Male,"",60 - 64,"",166852,"",Dose 1,"",1724,"",1.03325102486036,"",65652,"",39.3474456404478,""
5840,20210306,S92000003,Male,"",60 - 64,"",166852,"",Dose 2,"",49,"",0.0293673435140124,"",2527,"",1.5145158583655,""
5841,20210306,S92000003,Male,"",65 - 69,"",144460,"",Dose 1,"",280,"",0.193825280354423,"",140583,"",97.3162121002354,""
5842,20210306,S92000003,Male,"",65 - 69,"",144460,"",Dose 2,"",30,"",0.0207669943236882,"",1251,"",0.865983663297799,""
5843,20210306,S92000003,Male,"",70 - 74,"",132339,"",Dose 1,"",86,"",0.0649846228247153,"",133628,"",100.974013707222,""
5844,20210306,S92000003,Male,"",70 - 74,"",132339,"",Dose 2,"",24,"",0.0181352435789903,"",917,"",0.692917431747255,""
5845,20210306,S92000003,Male,"",75 - 79,"",87886,"",Dose 1,"",22,"",0.0250324283731197,"",89245,"",101.546321370867,""
5846,20210306,S92000003,Male,"",75 - 79,"",87886,"",Dose 2,"",55,"",0.0625810709327993,"",1110,"",1.26299979518922,""
5847,20210306,S92000003,Male,"",80 years and over,d,104741,"",Dose 1,"",9,"",0.00859262370991302,"",103061,"",98.3960435741496,""
5848,20210306,S92000003,Male,"",80 years and over,d,104741,"",Dose 2,"",536,"",0.511738478723709,"",4646,"",4.43570330625066,""
5849,20210306,S92000003,Total,d,16 years and over,d,4541903,"",Dose 1,"",17913,"",,z,1775736,"",,z
5850,20210306,S92000003,Total,d,16 years and over,d,4541903,"",Dose 2,"",3173,"",,z,121092,"",,z
5851,20210306,S92000003,Total,d,18 - 29,"",848212,"",Dose 1,"",1506,"",0.177549952134608,"",87872,"",10.3596742323853,""
5852,20210306,S92000003,Total,d,18 - 29,"",848212,"",Dose 2,"",260,"",0.0306527141799456,"",14409,"",1.69874984084168,""
5853,20210306,S92000003,Total,d,18 years and over,d,4434138,"",Dose 1,"",17603,"",0.396988095544162,"",1773606,"",39.9988904269556,""
5854,20210306,S92000003,Total,d,18 years and over,d,4434138,"",Dose 2,"",3172,"",0.0715358881478204,"",120945,"",2.72758763935629,""
